company_name,url,revenue_class
株式会社イズミ,https://www.izumi.jp/,B
株式会社山善,https://www.yamazen.co.jp/,B
ＤＭＧ森精機株式会社,https://www.technium.net/,B
キユーピー株式会社,https://www.kewpie.com/,B
スタンレー電気株式会社,https://saiyo-stanley.com/,B
シスメックス株式会社,https://www.sysmex.co.jp/,B
東洋水産株式会社,https://www.maruchan.co.jp/,B
サッポロホールディングス株式会社,https://www.sapporoholdings.jp/,B
ＡＲＥホールディングス株式会社,https://www.are-holdings.com/,B
イオン九州株式会社,https://www.aeon-kyushu.com/,B
日清紡ホールディングス株式会社,https://www.nisshinbo.co.jp/,B
株式会社クスリのアオキホールディングス,https://www.kusuri-aoki.co.jp/,B
コーナン商事株式会社,https://kohnan-pro.com/,B
株式会社ヤクルト本社,https://www.yakult.co.jp/,C
株式会社　熊谷組,https://www.kumagaigumi.co.jp/index.html,C
株式会社髙島屋,https://www.takashimaya.co.jp/,C
協和キリン株式会社,https://www.kyowakirinplus.co.jp/,C
株式会社ＩＤＯＭ,https://idom-inc.com/,C
ＳＢＳホールディングス株式会社,https://www.sbs-group.co.jp/,C
小野薬品工業株式会社,https://p.ono-oncology.jp/,C
ＵＢＥ株式会社,https://www.ube.com/ube/,C
ホシザキ株式会社,https://www.hoshizaki.co.jp/,C
信金中央金庫,https://www.scb-saiyo.com/,C
アスクル株式会社,https://www.askul.co.jp/,C
株式会社ネクソン,https://jp.nexon.com/,C
東京建物株式会社,https://tatemono.com/,C
株式会社九電工,https://www.kd-h.co.jp/,C
株式会社伊藤園,https://www.itoen.jp/,C
松田産業株式会社,https://matsuda-industry.com/,C
株式会社シマノ,https://www.shimano.com/,C
ヤマハ株式会社,https://www.yamaha.com/ja/,C
日本テレビホールディングス株式会社,https://www.ntvhd.co.jp/,C
テイ・エス　テック株式会社,https://www.tstech.co.jp/,C
リンナイ株式会社,https://rinnai.jp/,C
プリマハム株式会社,https://www.primaham.co.jp/,C
株式会社すかいらーくホールディングス,https://www.skylark.co.jp/,C
株式会社クリエイトＳＤホールディングス,https://www.create-sd.co.jp/,C
千代田化工建設株式会社,https://www.chiyodacorp.com/jp/,C
株式会社アインホールディングス,https://www.ainj.co.jp/,C
株式会社ふくおかフィナンシャルグループ,https://www.ffgcard.jp/,C
九州旅客鉄道株式会社,https://www.jrkbus.co.jp/,C
京王電鉄株式会社,https://www.keio.co.jp/,C
沖電気工業株式会社,https://www.oki.com/jp/,C
ローム株式会社,https://www.rohm.co.jp/home,C
株式会社　平和堂,https://www.heiwado.jp/,C
エスフーズ株式会社,https://sfoods.co.jp/,C
西日本鉄道株式会社,https://www.nnr.co.jp/,C
Ｊ．フロント　リテイリング株式会社,https://jfcd.co.jp/,C
カヤバ株式会社,https://www.kyb.co.jp/,C
塩野義製薬株式会社,https://med.shionogi.co.jp/,C
スターゼン株式会社,https://www.starzen.co.jp/,C
株式会社レオパレス２１,https://www.leo-net.jp/,C
株式会社ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,https://food-and-life.co.jp/,C
セガサミーホールディングス株式会社,https://www.sega.co.jp/,C
株式会社ゲオホールディングス,https://www.geonet.co.jp/,C
株式会社安藤・間,https://www.ad-hzm.co.jp/,C
株式会社クレディセゾン,https://www.saisoncard.co.jp/,C
小田急電鉄株式会社,https://www.odakyu.jp/,C
ライオン株式会社,https://lidea.today/,C
東洋紡株式会社,https://www.toyobo.co.jp/,C
株式会社トーメンデバイス,https://www.tomendevices.co.jp/,C
コナミグループ株式会社,https://my.konami.net/ja,C
日本ゼオン株式会社,https://www.zeon.co.jp/,C
日本マクドナルドホールディングス株式会社,https://www.mcdonalds.co.jp/,C
株式会社ニップン,https://www.nippn.co.jp/,C
株式会社ＳＵＭＣＯ,https://www.sumcosi.com/,C
株式会社日本触媒,https://www.shokubai.co.jp/ja/,C
栗田工業株式会社,https://kcr.kurita.co.jp/,C
東京地下鉄株式会社,https://www.tokyometro.jp/index.html,C
株式会社ＡＤＥＫＡ,https://kabutan.jp/,C
株式会社ＴＢＳホールディングス,https://www.tbs.co.jp/,C
パーク二四株式会社（定款上の商号　パーク２４株式会社）,https://www.park24.co.jp/,C
ＢＩＰＲＯＧＹ株式会社,https://www.biprogy.com/,C
上新電機株式会社,https://shop.joshin.co.jp/,C
株式会社　ミスミグループ本社,https://jp.misumi-ec.com/,C
デンカ株式会社,https://www.denka.co.jp/,C
株式会社コンコルディア・フィナンシャルグループ,https://www.yokohamafg.co.jp/,C
住友ファーマ株式会社,https://sumitomo-pharma.jp/,C
株式会社アマダ,https://www.amada.co.jp/,C
株式会社ディスコ,https://www.disco.co.jp/jp/,C
ＪＫホールディングス株式会社,https://www.jkhd.co.jp/,C
株式会社Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,https://unext-hd.co.jp/,C
石油資源開発株式会社,https://www.japex.co.jp/,C
因幡電機産業株式会社,https://www.inaba.com/,C
高砂熱学工業株式会社,https://www.tte-net.com/,C
株式会社ベルク,https://www.belc.jp/,C
株式会社コメリ,https://www.komeri-card.com/,C
マックスバリュ東海株式会社,https://www.mv-tokai.co.jp/,C
トランス・コスモス株式会社,https://www.trans-cosmos.co.jp/,C
東プレ株式会社,https://toprekyushu.jp/,C
株式会社エイチ・アイ・エス,https://www.his.co.jp/,C
株式会社エービーシー・マート,https://www.abc-mart.co.jp/,C
株式会社ＪＶＣケンウッド,https://www.jvc.com/jp/,C
イビデン株式会社,https://www.ibiden.co.jp/,C
グローリー株式会社,https://www.glory.co.jp/,C
西松建設株式会社,https://www.nishimatsu.co.jp/,C
東建コーポレーション株式会社,https://www.token.co.jp/,C
セントラルフォレストグループ株式会社,https://www.centralforestgroup.co.jp/,C
株式会社ハピネット,https://happinet-p.com/,C
宝ホールディングス株式会社,https://www.takara.co.jp/,C
株式会社千葉銀行,https://www.chibabank.co.jp/,C
ＰＨＣホールディングス株式会社,https://www.phchd.com/jp,C
江崎グリコ株式会社,https://www.pocky.jp/,C
株式会社めぶきフィナンシャルグループ,https://www.mebuki-fg.co.jp/,C
コクヨ株式会社,https://www.kokuyo.com/,C
リョーサン菱洋ホールディングス株式会社,https://www.rr-hds.co.jp/,C
三協立山株式会社,https://www.st-grp.co.jp/,C
イオン北海道株式会社,https://www.aeon-hokkaido.jp/,C
株式会社ニフコ,https://www.nifco.com/index.html,C
ＶＴホールディングス株式会社,https://www.vt-holdings.co.jp/,C
日産車体株式会社,https://www.nissan-shatai.co.jp/,C
ＯＵＧホールディングス株式会社,https://www.oug.co.jp/ja/ir.html,C
ａｒｔｉｅｎｃｅ株式会社,https://www.artiencegroup.com/ja/,C
株式会社タダノ,https://www.tadano.co.jp/ja/,C
大木ヘルスケアホールディングス株式会社,http://www.ohki-net.co.jp/,C
株式会社ミツバ,https://www.mskw.co.jp/,C
武蔵精密工業株式会社,https://kmusashi.co.jp/,C
株式会社髙松コンストラクショングループ,https://www.takamatsu-cg.co.jp/,C
鴻池運輸株式会社,https://konoike-job.jp/,C
株式会社トクヤマ,https://www.tokuyama.co.jp/,C
ケイアイスター不動産株式会社,https://ki-group.jp/,C
太陽誘電株式会社,https://www.yuden.co.jp/jp/,C
株式会社しずおかフィナンシャルグループ,https://www.shizuoka-fg.co.jp/,C
株式会社ミツウロコグループホールディングス,https://www.mitsuuroko.com/,C
株式会社ジーテクト,https://www.g-tekt.jp/,C
三谷商事株式会社,https://mitani.work/,C
日鉄ソリューションズ株式会社,https://minkabu.jp/stock/2327,C
愛三工業株式会社,https://www.aisan-ind.co.jp/,C
株式会社内田洋行,https://www.uchida.co.jp/,C
昭和産業株式会社,https://www.showa-sangyo.co.jp/,C
株式会社ＭｏｎｏｔａＲＯ,https://corp.monotaro.com/,C
株式会社堀場製作所,https://www.horiba.com/jpn/,C
東亜建設工業株式会社,https://www.toaweb.co.jp/,C
株式会社コーセーホールディングス,https://corp.kose.co.jp/ja/,C
ユニプレス株式会社,https://www.unipres.co.jp/,C
東京製鐵株式会社,https://www.tokyorope.co.jp/,C
株式会社スクウェア・エニックス・ホールディングス,https://www.square-enix-games.com/ja_JP/documents/media,C
株式会社テレビ朝日ホールディングス,https://www.tv-asahihd.co.jp/,C
東海カーボン株式会社,https://minkabu.jp/stock/5301,C
共英製鋼株式会社,https://saiyo.kyoeisteel.co.jp/,C
カルビー株式会社,https://www.calbee.co.jp/,C
