company_name,url,revenue_class
株式会社しずおかフィナンシャルグループ,https://www.shizuoka-fg.co.jp/company/,C
株式会社ミツウロコグループホールディングス,https://www.mitsuuroko.com/,C
株式会社ジーテクト,https://www.g-tekt.jp/,C
三谷商事株式会社,https://www.mitani-corp.co.jp/,C
愛三工業株式会社,https://www.aisan-ind.co.jp/,C
株式会社内田洋行,https://www.uchida.co.jp/company/,C
昭和産業株式会社,https://www.showa-sangyo.co.jp/corporate/,C
株式会社ＭｏｎｏｔａＲＯ,https://corp.monotaro.com/overview.html,C
株式会社堀場製作所,https://www.horiba.com/jpn/,C
東亜建設工業株式会社,https://www.toa-const.co.jp/,C
株式会社コーセーホールディングス,https://koseholdings.co.jp/ja/,C
ユニプレス株式会社,https://www.unipres.co.jp/,C
東京製鐵株式会社,https://www.tokyosteel.co.jp/,C
株式会社スクウェア・エニックス・ホールディングス,https://www.hd.square-enix.com/jpn/,C
株式会社テレビ朝日ホールディングス,https://www.tv-asahihd.co.jp/corp/,C
東海カーボン株式会社,https://www.tokaicarbon.co.jp/,C
共英製鋼株式会社,https://www.kyoeisteel.co.jp/ja/index.html,C
カルビー株式会社,https://www.calbee.co.jp/,C
トラスコ中山株式会社,https://www.trusco.co.jp/,C
京成電鉄株式会社,https://www.keisei.co.jp/keisei/corporate/,C
アコム株式会社,https://www.acom.co.jp/corp/,C
シナネンホールディングス株式会社,https://sinanengroup.co.jp/,C
シチズン時計株式会社,https://www.citizen.co.jp/company,C
株式会社インターネットイニシアティブ,https://www.iij.ad.jp/company/,C
日本精機株式会社,https://www.nippon-seiki.co.jp/,C
リンテック株式会社,https://www.lintec.co.jp/,C
アークランズ株式会社,https://www.arclands.co.jp/ja/index.html,C
ハウス食品グループ本社株式会社,https://housefoods-group.com/,C
株式会社三井Ｅ＆Ｓ,https://www.mes.co.jp/company/,C
株式会社オカムラ,https://okamura.co.jp/,C
京阪ホールディングス株式会社,https://www.keihan.co.jp/corporate/,C
東宝株式会社,https://www.toho.co.jp/company,C
リコーリース株式会社,https://www.r-lease.co.jp/,C
蝶理株式会社,https://www.chori.co.jp/,C
日本電気硝子株式会社,https://www.neg.co.jp/company/,C
株式会社エクセディ,https://www.exedy.com/ja/company/,C
株式会社パソナグループ,https://www.pasonagroup.co.jp/company/,C
リョービ株式会社,https://www.ryobi-group.co.jp/,C
ロート製薬株式会社,https://www.rohto.co.jp/,C
ナブテスコ株式会社,https://www.nabtesco.com/,C
北越コーポレーション株式会社,https://www.hokuetsucorp.com/,C
住友ベークライト株式会社,https://www.sumibe.co.jp/,C
セイコーグループ株式会社,https://www.seiko.co.jp/,C
株式会社ハイレックスコーポレーション,https://www.hi-lex.co.jp/,C
株式会社　極洋,https://www.kyokuyo.co.jp/company/,C
福山通運株式会社,https://corp.fukutsu.co.jp/corp/company/,C
株式会社明電舎,https://www.meidensha.co.jp/,C
